time,x_value,y_value,z_value
2023-10-18 01:52:30.094031,-5.239006996154785,-1.0390214920043945,3.4995272159576416
2023-10-18 01:52:30.194631,-2.2020974159240723,0.3166937828063965,-0.83650803565979
2023-10-18 01:52:30.295230,0.9121522903442383,-1.7035274505615234,0.6328954100608826
2023-10-18 01:52:30.395830,4.954660892486572,-1.7559432983398438,-1.9507362842559814
2023-10-18 01:52:30.496429,0.601825475692749,0.3852119445800781,-0.32040274143218994
2023-10-18 01:52:30.597028,-3.4023001194000244,1.860684871673584,1.7619006633758545
2023-10-18 01:52:30.697628,-2.524038791656494,1.6969637870788574,-0.19159603118896484
2023-10-18 01:52:30.798228,-2.0114941596984863,0.9716453552246094,1.012244701385498
2023-10-18 01:52:30.898827,-3.3667149543762207,-1.7697868347167969,0.21529270708560944
2023-10-18 01:52:30.999427,0.8178648948669434,-3.4114837646484375,-0.9400345683097839
2023-10-18 01:52:31.100026,3.6382575035095215,-3.7499918937683105,-1.9079086780548096
2023-10-18 01:52:31.200626,2.7556657791137695,1.0595130920410156,-2.2493860721588135
2023-10-18 01:52:31.301225,3.7949535846710205,1.5725998878479004,-1.204345941543579
2023-10-18 01:52:31.401824,-1.6266674995422363,-0.4123077392578125,2.902033567428589
2023-10-18 01:52:31.502424,-3.920413017272949,2.2922582626342773,1.06266188621521
2023-10-18 01:52:31.603023,-2.610074520111084,-3.291208267211914,0.3890685737133026
2023-10-18 01:52:31.703623,5.847721576690674,-1.1215953826904297,-1.9794601202011108
2023-10-18 01:52:31.804223,3.4818012714385986,-0.4490842819213867,-1.2094242572784424
2023-10-18 01:52:31.904822,-2.534047842025757,0.7128047943115234,0.5313581824302673
2023-10-18 01:52:32.005421,-3.9512534141540527,2.8596673011779785,1.1680285930633545
2023-10-18 01:52:32.106021,-1.95103120803833,1.2931737899780273,0.8385133743286133
2023-10-18 01:52:32.206620,-3.3039774894714355,-1.127676010131836,-0.6184869408607483
2023-10-18 01:52:32.307220,1.012540340423584,-4.929089546203613,0.9257441759109497
2023-10-18 01:52:32.407819,4.151205062866211,-3.6583876609802246,-1.2600903511047363
2023-10-18 01:52:32.508419,2.3693857192993164,1.273892879486084,-1.9989409446716309
2023-10-18 01:52:32.609018,3.3183839321136475,1.3619384765625,-0.4973545968532562
2023-10-18 01:52:32.709618,1.2407760620117188,0.13377952575683594,2.95762300491333
2023-10-18 01:52:32.810217,-7.641234874725342,2.3630809783935547,1.8735871315002441
2023-10-18 01:52:32.910817,0.4270963668823242,-4.475157737731934,0.08702745288610458
2023-10-18 01:52:33.011416,4.879578590393066,-0.5040016174316406,-1.5714620351791382
2023-10-18 01:52:33.112015,2.586829900741577,-0.5436849594116211,-1.0982697010040283
2023-10-18 01:52:33.212615,-2.545567512512207,0.9839420318603516,-0.03650212287902832
2023-10-18 01:52:33.313215,-2.904733180999756,2.281848907470703,1.6327064037322998
2023-10-18 01:52:33.413814,-1.0931744575500488,1.299769401550293,1.1228797435760498
2023-10-18 01:52:33.514414,-2.6822781562805176,1.000382423400879,-0.06661903858184814
2023-10-18 01:52:33.615013,-3.7706832885742188,-2.8851242065429688,1.5409319400787354
2023-10-18 01:52:33.715612,1.902357578277588,-3.645826816558838,-2.2814202308654785
2023-10-18 01:52:33.816212,3.8056037425994873,-3.2661948204040527,-1.9257346391677856
2023-10-18 01:52:33.916811,2.366398811340332,2.239757537841797,-1.9975076913833618
2023-10-18 01:52:34.017411,4.004308700561523,1.5632448196411133,-0.9863080382347107
2023-10-18 01:52:34.118010,-3.2186341285705566,-0.3468008041381836,2.8835866451263428
2023-10-18 01:52:34.218610,-2.89607572555542,0.9052739143371582,0.9328837990760803
2023-10-18 01:52:34.319210,-2.23783540725708,-1.9443683624267578,0.44182664155960083
2023-10-18 01:52:34.419809,5.717771053314209,-1.4540681838989258,-1.6193602085113525
2023-10-18 01:52:34.520408,2.2089295387268066,0.5812997817993164,-0.37638235092163086
2023-10-18 01:52:34.621008,-3.3963699340820312,1.2964792251586914,1.4889500141143799
2023-10-18 01:52:34.721607,-2.7645604610443115,2.156857490539551,0.6472208499908447
2023-10-18 01:52:34.822207,-1.795602798461914,1.377436637878418,0.7607342004776001
2023-10-18 01:52:34.922806,-3.6703624725341797,-1.6376495361328125,-0.08418537676334381
2023-10-18 01:52:35.023406,0.33863401412963867,-3.504796028137207,0.48653531074523926
2023-10-18 01:52:35.124005,4.485639572143555,-4.8155927658081055,-1.7582337856292725
2023-10-18 01:52:35.224605,2.6566648483276367,1.3857722282409668,-2.280000925064087
2023-10-18 01:52:35.325204,3.2426862716674805,1.8763470649719238,-0.8872533440589905
2023-10-18 01:52:35.425804,0.4012312889099121,0.25784921646118164,2.9572887420654297
2023-10-18 01:52:35.526403,-6.247714519500732,1.927299976348877,0.5369937419891357
2023-10-18 01:52:35.627003,0.5042433738708496,-4.246453285217285,0.8407806754112244
2023-10-18 01:52:35.727603,4.245690822601318,-0.5810279846191406,-1.4254714250564575
2023-10-18 01:52:35.828202,1.2398080825805664,0.16337108612060547,-0.5819313526153564
2023-10-18 01:52:35.928802,-2.4807486534118652,1.3211288452148438,0.4203723073005676
2023-10-18 01:52:36.029402,-2.8538882732391357,2.186523914337158,1.1533589363098145
2023-10-18 01:52:36.130002,-2.0083138942718506,1.2931861877441406,1.232593297958374
2023-10-18 01:52:36.230601,-3.864945411682129,-0.21771812438964844,-1.3338115215301514
2023-10-18 01:52:36.331201,-0.8557577133178711,-3.2539830207824707,1.5968101024627686
2023-10-18 01:52:36.431801,3.8404877185821533,-5.270569324493408,-2.3141472339630127
2023-10-18 01:52:36.532400,3.3982748985290527,-0.7636456489562988,-1.84740149974823
2023-10-18 01:52:36.632999,2.383622169494629,2.768120765686035,-1.464928150177002
2023-10-18 01:52:36.733599,3.3115909099578857,0.4599490165710449,2.3264265060424805
2023-10-18 01:52:36.834198,-9.018960952758789,1.8899116516113281,1.7727245092391968
2023-10-18 01:52:36.934798,0.11237668991088867,-4.107270240783691,0.28080329298973083
2023-10-18 01:52:37.035397,4.318658828735352,0.2960968017578125,-1.9083940982818604
2023-10-18 01:52:37.135997,2.514437198638916,-0.944645881652832,-1.1030871868133545
2023-10-18 01:52:37.236597,-1.4019603729248047,0.5271930694580078,0.4903526306152344
2023-10-18 01:52:37.337196,-2.471414566040039,2.137321949005127,1.5691862106323242
2023-10-18 01:52:37.437795,-1.682966709136963,1.2633800506591797,1.0525071620941162
2023-10-18 01:52:37.538395,-3.1721420288085938,1.2849349975585938,0.336175799369812
2023-10-18 01:52:37.638995,-2.913386344909668,-2.417046546936035,1.3241139650344849
2023-10-18 01:52:37.739594,0.7663331031799316,-3.1502366065979004,-1.4839121103286743
2023-10-18 01:52:37.840194,3.573082685470581,-3.6163806915283203,-1.7044966220855713
2023-10-18 01:52:37.940794,2.487298011779785,2.1332855224609375,-2.087756633758545
2023-10-18 01:52:38.041394,4.928088188171387,2.2436790466308594,-1.1550467014312744
2023-10-18 01:52:38.141993,-6.31489372253418,-1.1559600830078125,3.8722543716430664
2023-10-18 01:52:38.242593,-1.9435806274414062,-0.4309959411621094,-0.17900776863098145
2023-10-18 01:52:38.343193,1.5809178352355957,-0.8285799026489258,0.5818488597869873
2023-10-18 01:52:38.443792,4.577337265014648,-1.5534286499023438,-1.4336998462677002
2023-10-18 01:52:38.544392,-0.5288152694702148,0.6367311477661133,-0.06672048568725586
2023-10-18 01:52:38.644991,-3.5864365100860596,2.472184181213379,1.7045034170150757
2023-10-18 01:52:38.745591,-2.0479702949523926,1.6320033073425293,0.3838921785354614
2023-10-18 01:52:38.846190,-2.0801000595092773,0.9720468521118164,0.9562020897865295
2023-10-18 01:52:38.946790,-3.6798715591430664,-1.754800796508789,0.20966094732284546
2023-10-18 01:52:39.047389,1.1028637886047363,-3.6426444053649902,-0.1461794376373291
2023-10-18 01:52:39.147989,3.9032368659973145,-4.29881477355957,-2.0594022274017334
2023-10-18 01:52:39.248588,2.419527053833008,1.911332607269287,-2.623137950897217
2023-10-18 01:52:39.349188,3.656810760498047,1.6330289840698242,-1.3132466077804565
2023-10-18 01:52:39.449787,-1.8782973289489746,-0.825556755065918,3.798732280731201
2023-10-18 01:52:39.550387,-4.292061805725098,1.809575080871582,-0.15365785360336304
2023-10-18 01:52:39.650986,0.5893945693969727,-3.2557296752929688,1.2268667221069336
2023-10-18 01:52:39.751586,4.5897932052612305,-1.1059236526489258,-1.263800859451294
2023-10-18 01:52:39.852186,0.7268292903900146,0.8404655456542969,-0.3116116523742676
2023-10-18 01:52:39.952786,-3.2970290184020996,1.552321434020996,1.4168850183486938
2023-10-18 01:52:40.053385,-2.3325278759002686,1.7408366203308105,0.5909382104873657
2023-10-18 01:52:40.153985,-2.078662633895874,0.9310998916625977,1.1968834400177002
2023-10-18 01:52:40.254585,-3.1564221382141113,-0.5097684860229492,-0.8680852651596069
2023-10-18 01:52:40.355185,-0.8531036376953125,-2.806406021118164,1.220607876777649
2023-10-18 01:52:40.455784,3.3160102367401123,-5.352787971496582,-1.9163953065872192
2023-10-18 01:52:40.556384,3.503716230392456,0.16728925704956055,-1.7759137153625488
